file_name,network,station,instrument_type,station_lat,station_lon,station_elv,p_arrival_time,p_probability,s_arrival_time,s_probability,start_dt,end_dt,source_file
HEL5/HE.HEL5..HHZ__20250109T114935Z__20250109T115035Z.mseed,HE,HEL5,0,0,0,0,2025-01-09 11:49:39.820000,0.104,,,2025-01-09 11:49:35.000000,2025-01-09 11:50:35.000000,eqcct_noise_th0_1/20250109T114935Z_20250109T115035Z/HEL5_outputs/X_prediction_results.csv
RUF/HE.RUF..HHE__20250109T115434Z__20250109T115534Z.mseed,HE,RUF,0,0,0,0,2025-01-09 11:54:38.886000,0.173,,,2025-01-09 11:54:34.000000,2025-01-09 11:55:34.000000,eqcct_noise_th0_1/20250109T115434Z_20250109T115534Z/RUF_outputs/X_prediction_results.csv
HEF/HE.HEF..HHE__20250109T115511Z__20250109T115611Z.mseed,HE,HEF,0,0,0,0,2025-01-09 11:55:15.540000,0.534,,,2025-01-09 11:55:11.000000,2025-01-09 11:56:11.000000,eqcct_noise_th0_1/20250109T115511Z_20250109T115611Z/HEF_outputs/X_prediction_results.csv
KEV/HE.KEV..HHN__20250109T131440Z__20250109T131540Z.mseed,HE,KEV,0,0,0,0,2025-01-09 13:15:51.370000,0.111,,,2025-01-09 13:14:40.000000,2025-01-09 13:15:40.000000,eqcct_noise_th0_1/20250109T131440Z_20250109T131540Z/KEV_outputs/X_prediction_results.csv
KEV/HE.KEV..HHZ__20250109T180036Z__20250109T180136Z.mseed,HE,KEV,0,0,0,0,2025-01-09 18:01:47.750000,0.101,,,2025-01-09 18:00:36.000000,2025-01-09 18:01:36.000000,eqcct_noise_th0_1/20250109T180036Z_20250109T180136Z/KEV_outputs/X_prediction_results.csv
KIF/HE.KIF..HHN__20250110T020346Z__20250110T020446Z.mseed,HE,KIF,0,0,0,0,2025-01-10 02:03:50.410000,0.578,2025-01-10 02:03:58.570000,0.864,2025-01-10 02:03:46.000000,2025-01-10 02:04:46.000000,eqcct_noise_th0_1/20250110T020346Z_20250110T020446Z/KIF_outputs/X_prediction_results.csv
KEV/HE.KEV..HHZ__20250110T055632Z__20250110T055732Z.mseed,HE,KEV,0,0,0,0,2025-01-10 05:57:43.900000,0.106,,,2025-01-10 05:56:32.000000,2025-01-10 05:57:32.000000,eqcct_noise_th0_1/20250110T055632Z_20250110T055732Z/KEV_outputs/X_prediction_results.csv
OBF0/HE.OBF0..HHN__20250110T071337Z__20250110T071437Z.mseed,HE,OBF0,0,0,0,0,2025-01-10 07:13:41.336000,0.632,,,2025-01-10 07:13:37.000000,2025-01-10 07:14:37.000000,eqcct_noise_th0_1/20250110T071337Z_20250110T071437Z/OBF0_outputs/X_prediction_results.csv
VAF/HE.VAF..HHE__20250110T123518Z__20250110T123618Z.mseed,HE,VAF,0,0,0,0,2025-01-10 12:35:22.980000,0.476,,,2025-01-10 12:35:18.000000,2025-01-10 12:36:18.000000,eqcct_noise_th0_1/20250110T123518Z_20250110T123618Z/VAF_outputs/X_prediction_results.csv
KEV/HE.KEV..HHE__20250110T182344Z__20250110T182444Z.mseed,HE,KEV,0,0,0,0,,,2025-01-10 18:24:20.990000,0.163,2025-01-10 18:23:44.000000,2025-01-10 18:24:44.000000,eqcct_noise_th0_1/20250110T182344Z_20250110T182444Z/KEV_outputs/X_prediction_results.csv
KU1/HE.KU1..SHE__20250110T182358Z__20250110T182458Z.mseed,HE,KU1,0,0,0,0,2025-01-10 18:24:02.648000,0.582,2025-01-10 18:24:21.968000,0.663,2025-01-10 18:23:58.000000,2025-01-10 18:24:58.000000,eqcct_noise_th0_1/20250110T182358Z_20250110T182458Z/KU1_outputs/X_prediction_results.csv
ALAJF/HE.ALAJF..HHN__20250110T221614Z__20250110T221714Z.mseed,HE,ALAJF,0,0,0,0,2025-01-10 22:16:18.248000,0.115,,,2025-01-10 22:16:14.000000,2025-01-10 22:17:14.000000,eqcct_noise_th0_1/20250110T221614Z_20250110T221714Z/ALAJF_outputs/X_prediction_results.csv
JOF/HE.JOF..HHN__20250110T225224Z__20250110T225324Z.mseed,HE,JOF,0,0,0,0,2025-01-10 22:52:28.290000,0.362,,,2025-01-10 22:52:24.000000,2025-01-10 22:53:24.000000,eqcct_noise_th0_1/20250110T225224Z_20250110T225324Z/JOF_outputs/X_prediction_results.csv
OUF/HE.OUF..HHE__20250110T231330Z__20250110T231430Z.mseed,HE,OUF,0,0,0,0,2025-01-10 23:13:32.280000,0.152,2025-01-10 23:13:33.900000,0.721,2025-01-10 23:13:30.000000,2025-01-10 23:14:30.000000,eqcct_noise_th0_1/20250110T231330Z_20250110T231430Z/OUF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHE__20250111T014736Z__20250111T014836Z.mseed,HE,VAF,0,0,0,0,2025-01-11 01:47:40.510000,0.16,,,2025-01-11 01:47:36.000000,2025-01-11 01:48:36.000000,eqcct_noise_th0_1/20250111T014736Z_20250111T014836Z/VAF_outputs/X_prediction_results.csv
VAF/HE.VAF..HHE__20250111T014736Z__20250111T014836Z.mseed,HE,VAF,0,0,0,0,2025-01-11 01:48:46.510000,0.179,,,2025-01-11 01:47:36.000000,2025-01-11 01:48:36.000000,eqcct_noise_th0_1/20250111T014736Z_20250111T014836Z/VAF_outputs/X_prediction_results.csv
RAJF/FN.RAJF..HHZ__20250111T015925Z__20250111T020025Z.mseed,FN,RAJF,0,0,0,0,2025-01-11 02:00:34.930000,0.102,,,2025-01-11 01:59:25.000000,2025-01-11 02:00:25.000000,eqcct_noise_th0_1/20250111T015925Z_20250111T020025Z/RAJF_outputs/X_prediction_results.csv
KORF/HE.KORF..CHN__20250111T034535Z__20250111T034635Z.mseed,HE,KORF,0,0,0,0,2025-01-11 03:46:45.968000,0.114,,,2025-01-11 03:45:35.000000,2025-01-11 03:46:35.000000,eqcct_noise_th0_1/20250111T034535Z_20250111T034635Z/KORF_outputs/X_prediction_results.csv
KEV/HE.KEV..HHN__20250111T063900Z__20250111T064000Z.mseed,HE,KEV,0,0,0,0,2025-01-11 06:40:08.850000,0.138,,,2025-01-11 06:39:00.000000,2025-01-11 06:40:00.000000,eqcct_noise_th0_1/20250111T063900Z_20250111T064000Z/KEV_outputs/X_prediction_results.csv
OBF3/HE.OBF3..HHE__20250111T084417Z__20250111T084517Z.mseed,HE,OBF3,0,0,0,0,2025-01-11 08:44:21.172000,0.211,,,2025-01-11 08:44:17.000000,2025-01-11 08:45:17.000000,eqcct_noise_th0_1/20250111T084417Z_20250111T084517Z/OBF3_outputs/X_prediction_results.csv
HEF/HE.HEF..HHN__20250111T084445Z__20250111T084545Z.mseed,HE,HEF,0,0,0,0,2025-01-11 08:45:55.750000,0.112,,,2025-01-11 08:44:45.000000,2025-01-11 08:45:45.000000,eqcct_noise_th0_1/20250111T084445Z_20250111T084545Z/HEF_outputs/X_prediction_results.csv
HEL1/HE.HEL1..HHZ__20250111T142210Z__20250111T142310Z.mseed,HE,HEL1,0,0,0,0,2025-01-11 14:22:14.936000,0.729,2025-01-11 14:22:30.286000,0.577,2025-01-11 14:22:10.000000,2025-01-11 14:23:10.000000,eqcct_noise_th0_1/20250111T142210Z_20250111T142310Z/HEL1_outputs/X_prediction_results.csv
RAJF/FN.RAJF..BHN__20250111T142543Z__20250111T142643Z.mseed,FN,RAJF,0,0,0,0,2025-01-11 14:26:54.260000,0.121,,,2025-01-11 14:25:43.000000,2025-01-11 14:26:43.000000,eqcct_noise_th0_1/20250111T142543Z_20250111T142643Z/RAJF_outputs/X_prediction_results.csv
KU1/HE.KU1..SHE__20250111T170408Z__20250111T170508Z.mseed,HE,KU1,0,0,0,0,2025-01-11 17:04:12.902000,0.177,,,2025-01-11 17:04:08.000000,2025-01-11 17:05:08.000000,eqcct_noise_th0_1/20250111T170408Z_20250111T170508Z/KU1_outputs/X_prediction_results.csv
FIB6/HE.FIB6..HHZ__20250111T191601Z__20250111T191701Z.mseed,HE,FIB6,0,0,0,0,2025-01-11 19:16:05.510000,0.143,,,2025-01-11 19:16:01.000000,2025-01-11 19:17:01.000000,eqcct_noise_th0_1/20250111T191601Z_20250111T191701Z/FIB6_outputs/X_prediction_results.csv
RUF/HE.RUF..HHE__20250111T211510Z__20250111T211610Z.mseed,HE,RUF,0,0,0,0,2025-01-11 21:15:14.204000,0.11,,,2025-01-11 21:15:10.000000,2025-01-11 21:16:10.000000,eqcct_noise_th0_1/20250111T211510Z_20250111T211610Z/RUF_outputs/X_prediction_results.csv
RSUO/HE.RSUO..HHZ__20250111T233550Z__20250111T233650Z.mseed,HE,RSUO,0,0,0,0,2025-01-11 23:35:54.192000,0.633,,,2025-01-11 23:35:50.000000,2025-01-11 23:36:50.000000,eqcct_noise_th0_1/20250111T233550Z_20250111T233650Z/RSUO_outputs/X_prediction_results.csv
LAUT/HE.LAUT..HHN__20250112T002155Z__20250112T002255Z.mseed,HE,LAUT,0,0,0,0,2025-01-12 00:21:59.464000,0.389,,,2025-01-12 00:21:55.000000,2025-01-12 00:22:55.000000,eqcct_noise_th0_1/20250112T002155Z_20250112T002255Z/LAUT_outputs/X_prediction_results.csv
RAF/HE.RAF..HHZ__20250112T031655Z__20250112T031755Z.mseed,HE,RAF,0,0,0,0,2025-01-12 03:18:05.590000,0.112,,,2025-01-12 03:16:55.000000,2025-01-12 03:17:55.000000,eqcct_noise_th0_1/20250112T031655Z_20250112T031755Z/RAF_outputs/X_prediction_results.csv
KORF/HE.KORF..CHZ__20250112T042010Z__20250112T042110Z.mseed,HE,KORF,0,0,0,0,2025-01-12 04:21:20.536000,0.136,,,2025-01-12 04:20:10.000000,2025-01-12 04:21:10.000000,eqcct_noise_th0_1/20250112T042010Z_20250112T042110Z/KORF_outputs/X_prediction_results.csv
NIF/HE.NIF..HHE__20250112T063639Z__20250112T063739Z.mseed,HE,NIF,0,0,0,0,2025-01-12 06:36:43.090000,0.202,,,2025-01-12 06:36:39.000000,2025-01-12 06:37:39.000000,eqcct_noise_th0_1/20250112T063639Z_20250112T063739Z/NIF_outputs/X_prediction_results.csv
FIB2/HE.FIB2..HHZ__20250112T080747Z__20250112T080847Z.mseed,HE,FIB2,0,0,0,0,2025-01-12 08:07:51.909999,0.316,,,2025-01-12 08:07:47.000000,2025-01-12 08:08:47.000000,eqcct_noise_th0_1/20250112T080747Z_20250112T080847Z/FIB2_outputs/X_prediction_results.csv
KMNF/FN.KMNF..BHN__20250112T081725Z__20250112T081825Z.mseed,FN,KMNF,0,0,0,0,2025-01-12 08:17:29.950000,0.255,,,2025-01-12 08:17:25.000000,2025-01-12 08:18:25.000000,eqcct_noise_th0_1/20250112T081725Z_20250112T081825Z/KMNF_outputs/X_prediction_results.csv
FIB5/HE.FIB5..HHZ__20250112T084507Z__20250112T084607Z.mseed,HE,FIB5,0,0,0,0,2025-01-12 08:45:11.530000,0.283,,,2025-01-12 08:45:07.000000,2025-01-12 08:46:07.000000,eqcct_noise_th0_1/20250112T084507Z_20250112T084607Z/FIB5_outputs/X_prediction_results.csv
FIA0/HE.FIA0..HHN__20250112T093024Z__20250112T093124Z.mseed,HE,FIA0,0,0,0,0,2025-01-12 09:30:28.590000,0.191,,,2025-01-12 09:30:24.000000,2025-01-12 09:31:24.000000,eqcct_noise_th0_1/20250112T093024Z_20250112T093124Z/FIA0_outputs/X_prediction_results.csv
KPF/HE.KPF..HHE__20250112T101552Z__20250112T101652Z.mseed,HE,KPF,0,0,0,0,2025-01-12 10:15:56.390000,0.281,,,2025-01-12 10:15:52.000000,2025-01-12 10:16:52.000000,eqcct_noise_th0_1/20250112T101552Z_20250112T101652Z/KPF_outputs/X_prediction_results.csv
FIB5/HE.FIB5..HHN__20250112T111742Z__20250112T111842Z.mseed,HE,FIB5,0,0,0,0,2025-01-12 11:17:46.010000,0.109,,,2025-01-12 11:17:42.000000,2025-01-12 11:18:42.000000,eqcct_noise_th0_1/20250112T111742Z_20250112T111842Z/FIB5_outputs/X_prediction_results.csv
HEL1/HE.HEL1..HHZ__20250112T145935Z__20250112T150035Z.mseed,HE,HEL1,0,0,0,0,2025-01-12 14:59:40.556000,0.243,,,2025-01-12 14:59:35.000000,2025-01-12 15:00:35.000000,eqcct_noise_th0_1/20250112T145935Z_20250112T150035Z/HEL1_outputs/X_prediction_results.csv
RAJF/FN.RAJF..HHE__20250112T152712Z__20250112T152812Z.mseed,FN,RAJF,0,0,0,0,2025-01-12 15:27:16.650000,0.194,,,2025-01-12 15:27:12.000000,2025-01-12 15:28:12.000000,eqcct_noise_th0_1/20250112T152712Z_20250112T152812Z/RAJF_outputs/X_prediction_results.csv
VRF/HE.VRF..HHN__20250112T161202Z__20250112T161302Z.mseed,HE,VRF,0,0,0,0,2025-01-12 16:12:06.630000,0.357,,,2025-01-12 16:12:02.000000,2025-01-12 16:13:02.000000,eqcct_noise_th0_1/20250112T161202Z_20250112T161302Z/VRF_outputs/X_prediction_results.csv
OBF0/HE.OBF0..HHN__20250112T175546Z__20250112T175646Z.mseed,HE,OBF0,0,0,0,0,2025-01-12 17:56:56.212000,0.175,,,2025-01-12 17:55:46.000000,2025-01-12 17:56:46.000000,eqcct_noise_th0_1/20250112T175546Z_20250112T175646Z/OBF0_outputs/X_prediction_results.csv
KEV/HE.KEV..HHN__20250112T182005Z__20250112T182105Z.mseed,HE,KEV,0,0,0,0,2025-01-12 18:21:13.060000,0.144,,,2025-01-12 18:20:05.000000,2025-01-12 18:21:05.000000,eqcct_noise_th0_1/20250112T182005Z_20250112T182105Z/KEV_outputs/X_prediction_results.csv
RAJF/FN.RAJF..BHN__20250112T225406Z__20250112T225506Z.mseed,FN,RAJF,0,0,0,0,2025-01-12 22:55:17.380000,0.106,,,2025-01-12 22:54:06.000000,2025-01-12 22:55:06.000000,eqcct_noise_th0_1/20250112T225406Z_20250112T225506Z/RAJF_outputs/X_prediction_results.csv
PVF/HE.PVF..CHZ__20250113T003321Z__20250113T003421Z.mseed,HE,PVF,0,0,0,0,2025-01-13 00:33:25.796000,0.199,,,2025-01-13 00:33:21.000000,2025-01-13 00:34:21.000000,eqcct_noise_th0_1/20250113T003321Z_20250113T003421Z/PVF_outputs/X_prediction_results.csv
KMNF/FN.KMNF..HHZ__20250113T012223Z__20250113T012323Z.mseed,FN,KMNF,0,0,0,0,2025-01-13 01:23:34.010000,0.126,,,2025-01-13 01:22:23.000000,2025-01-13 01:23:23.000000,eqcct_noise_th0_1/20250113T012223Z_20250113T012323Z/KMNF_outputs/X_prediction_results.csv
NIF/HE.NIF..HHE__20250113T053234Z__20250113T053334Z.mseed,HE,NIF,0,0,0,0,2025-01-13 05:32:38.732000,0.8,,,2025-01-13 05:32:34.000000,2025-01-13 05:33:34.000000,eqcct_noise_th0_1/20250113T053234Z_20250113T053334Z/NIF_outputs/X_prediction_results.csv
HEF/HE.HEF..HHZ__20250113T105523Z__20250113T105623Z.mseed,HE,HEF,0,0,0,0,2025-01-13 10:55:52.140000,0.182,,,2025-01-13 10:55:23.000000,2025-01-13 10:56:23.000000,eqcct_noise_th0_1/20250113T105523Z_20250113T105623Z/HEF_outputs/X_prediction_results.csv
FIA3/HE.FIA3..HHZ__20250113T121024Z__20250113T121124Z.mseed,HE,FIA3,0,0,0,0,2025-01-13 12:10:28.240000,0.274,,,2025-01-13 12:10:24.000000,2025-01-13 12:11:24.000000,eqcct_noise_th0_1/20250113T121024Z_20250113T121124Z/FIA3_outputs/X_prediction_results.csv
KORF/HE.KORF..CHE__20250113T125342Z__20250113T125442Z.mseed,HE,KORF,0,0,0,0,2025-01-13 12:53:46.396000,0.107,2025-01-13 12:54:31.566000,0.111,2025-01-13 12:53:42.000000,2025-01-13 12:54:42.000000,eqcct_noise_th0_1/20250113T125342Z_20250113T125442Z/KORF_outputs/X_prediction_results.csv
FIA3/HE.FIA3..HHZ__20250113T161543Z__20250113T161643Z.mseed,HE,FIA3,0,0,0,0,2025-01-13 16:15:47.920000,0.103,,,2025-01-13 16:15:43.000000,2025-01-13 16:16:43.000000,eqcct_noise_th0_1/20250113T161543Z_20250113T161643Z/FIA3_outputs/X_prediction_results.csv
KIF/HE.KIF..HHE__20250113T164507Z__20250113T164607Z.mseed,HE,KIF,0,0,0,0,2025-01-13 16:45:11.800000,0.241,2025-01-13 16:45:22.880000,0.561,2025-01-13 16:45:07.000000,2025-01-13 16:46:07.000000,eqcct_noise_th0_1/20250113T164507Z_20250113T164607Z/KIF_outputs/X_prediction_results.csv
SUF/HE.SUF..HHN__20250113T185448Z__20250113T185548Z.mseed,HE,SUF,0,0,0,0,2025-01-13 18:54:54.082000,0.106,,,2025-01-13 18:54:48.000000,2025-01-13 18:55:48.000000,eqcct_noise_th0_1/20250113T185448Z_20250113T185548Z/SUF_outputs/X_prediction_results.csv
